Filename,original_vars,original_constraints,clausal_constraints,alk_constraints,alk_general,alk_amo,alk_vars_eliminated,alk_seconds,total_seconds,total_extracted_constraints,ple_real_time,extraction_real_time,cache_hits_verified,cache_hits_unverified,cache_misses,verification_time,testing_verification_time,sat_verification_time,bdd_verification_time,testing_successes,testing_failures,sat_successes,sat_failures,bdd_successes,bdd_failures
b1e490cbc1b45d92e14d11eb9c8d2f4d-rphp4_075_shuffled,600,9154,9154,0,-1,-1,-1,0.134,0.142,0,0.01,0.16,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b1eb31469f5bdb6e4b70f762240ad6a0-marg3x3add8ch.shuffled-as.sat03-1448,41,272,272,0,-1,-1,-1,0.000,0.033,0,0.00,0.05,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b1f69df5a20cab321a8417503d83f599-bivium-39-200-0s0-0x1b770901581bbb2863c83835583d7ce4e1fafd907076320542-34,972,5193,5193,0,-1,-1,-1,0.003,0.017,0,0.01,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b1fab5c570d9365db1209daf8b22af9f-uniqinv20prop,3066,8709,8709,0,-1,-1,-1,0.072,0.076,0,0.01,0.09,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b200f76c46f507726073e8df431792f4-eqbpwtcl10spwtcl10,2616,7786,7786,0,-1,-1,-1,0.149,0.167,0,0.01,0.19,0,1,59,0.048,0.039,0.000,0.000,0,6,0,0,0,0
b2059a77acce5836fcaa1e26cd1bb1dc-filter1_true-unreach-call.c,480551,2364763,2364763,0,-1,-1,-1,110.304,111.628,0,1.38,116.46,0,10156,20,91.028,90.684,0.000,0.000,0,8,0,0,0,0
b213f197a5300b35a47c01771b40f8bb-frb50-23-2.used-as.sat04-886,1150,84508,84508,0,-1,-1,-1,1.702,1.739,0,0.03,1.86,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b21630ea8dcd26c2387262b1a5a98aa6-ecgrid6x165_shuffled,1981,7922,7922,0,-1,-1,-1,0.056,0.075,0,0.01,0.09,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b23641f4f00a73ab9afe83e7f939a49d-EDP3-15000,128688,966348,966348,0,-1,-1,-1,36.046,36.845,0,0.60,39.09,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b26776dfd3dacf19c3e0536751c05a90-fphp-025-020.shuffled-as.sat05-1219,500,10775,10775,0,-1,-1,-1,0.099,0.105,0,0.01,0.12,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b26e88b9b0d4b6f9e6ae95efe0b8df02-rbsat-v760c43649g8,760,43649,43649,0,-1,-1,-1,0.753,0.773,0,0.03,0.84,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b27017cae233481c679e3c3be6f00af8-SAT_dat.k100-24_1_rule_2,1621756,5502329,5502329,0,-1,-1,-1,-1773012600.760,-1773012597.363,0,4.29,1007.60,0,1213,65,855.980,851.203,0.000,0.000,0,26,0,0,0,0
b291ebf7d84b206182115334183af7ab-hgen6-4-24-n520-02-S1443767688.shuffled-as.sat03-841,520,2204,2204,0,-1,-1,-1,0.290,0.309,0,0.01,0.32,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b2a3d5cef8030d90cfe77271eaf77a11-manthey_single-ordered-initialized-w18-b8,2160,12802,12802,0,-1,-1,-1,0.008,0.015,0,0.02,0.05,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b2a456f73623145ce5a839938aae5d8c-4g_6color_182_100_02,218400,102002524,102002524,0,-1,-1,-1,-1773012749.436,-1773012651.762,0,44.71,1129.04,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b2b66353112ec6d6e6088d0a9b7073d0-manol-pipe-f6bi,63824,188845,188845,0,-1,-1,-1,8.915,9.014,0,0.11,9.36,0,21,16,3.322,2.977,0.000,0.000,0,8,0,0,0,0
b2c92aebc75da8a15a5388b559b85623-sp4-33-una-stri-flat-noid,819,3863,3863,0,-1,-1,-1,0.049,0.051,0,0.01,0.06,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b2d89917d97f65150eef03cf1db3c03d-grid-strips-grid-y-4.035-NOTKNOWN,394366,2674935,2674935,0,-1,-1,-1,825.127,826.564,0,1.52,832.12,0,2,7,1.895,1.883,0.000,0.000,0,2,0,0,0,0
b2de36f330b43cb7025d8d79b9f1ab8d-lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934,1100,4012,4012,0,-1,-1,-1,0.118,0.121,0,0.01,0.13,0,0,34,0.061,0.060,0.000,0.000,0,2,0,0,0,0
b2e11db374c01a834f5693a656598698-IBM_FV_2004_rule_batch_07_SAT_dat.k95,24536,62689,62689,0,-1,-1,-1,3.065,3.095,0,0.04,3.20,0,537,7,2.884,2.877,0.000,0.000,0,2,0,0,0,0
b32c79b37a93ce7f382a67d116981119-fsf-300-354-2-2-3-2.81.opt,3486,8496,8496,0,-1,-1,-1,0.288,0.294,0,0.01,0.31,0,0,2,0.017,0.010,0.000,0.000,0,1,0,0,0,0
b32ecc8a3ecbc9e5043d731cb5ce0a77-prime2209-78,94302,263562,263562,0,-1,-1,-1,2.848,2.975,0,0.18,3.45,0,78,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b3302b5a58e8cd3acc5fdce33e5309d2-hgen6-4-24-n650-02-S838982304.shuffled-as.sat03-846,650,2756,2756,0,-1,-1,-1,0.361,0.363,0,0.02,0.37,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b330bb80d25571dd4fc6cf5137e133d3-apn-sbox6-cut4-helpbox29,137472,375431,375431,0,-1,-1,-1,0.396,0.676,0,0.43,1.53,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b33252a0ae12bbdb10449932540776dd-pmg-11-UNSAT.shuffled-as.sat05-3939,169,562,562,0,-1,-1,-1,0.000,0.001,0,0.00,0.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b33dda793a0aa40b0d29ec629d7a541b-lksat-n1000-m6860-k4-l4-s1863877314.used-as.sat04-921,1000,6860,6860,0,-1,-1,-1,0.003,0.008,0,0.01,0.09,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b34558f90065c55c81f380ac28ad6b06-tph6,78,1729,1729,0,-1,-1,-1,0.003,0.005,0,0.02,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b34924ea0812ea17683047a443b6ab99-Timetable_C_226_E_34_Cl_15_S_12,143546,584207,487476,435,418,17,48017,64.354,64.876,435,0.39,66.00,426,5308,36,49.852,49.279,0.293,0.000,9,15,9,0,0,0
b358bf7111086fd6d60b11c2f01465b8-crn_40_1521_s,63882,123981,123981,0,-1,-1,-1,2.253,2.347,0,0.07,2.59,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b374e73e7231213e81e9bf28aee8d69e-fdmus_b15_304,6852,19493,19493,0,-1,-1,-1,0.292,0.301,0,0.01,0.35,0,1,1,0.016,0.005,0.000,0.000,0,1,0,0,0,0
b37dd84a1ca56a24876590bd60c5cf57-newpol4-6,20133,63979,63979,0,-1,-1,-1,1.541,1.569,0,0.04,1.68,0,0,1,0.887,0.850,0.000,0.000,0,1,0,0,0,0
b38535ff6d76f9f3b3935288403a7e1d-rbsat-v760c43649g3,760,43649,43649,0,-1,-1,-1,0.698,0.717,0,0.04,0.79,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b3a30f2c51edc9f0a2e8c56d8802c930-sokoban-p20.sas.ex.19,3038720,5930106,5930106,0,-1,-1,-1,-1773012640.065,-1773012627.570,0,6.41,1012.87,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b3aa05038c8a6ceea9e81f50c3d7e93c-urqh4x4.shuffled-as.sat03-1480,94,1120,1120,0,-1,-1,-1,0.001,0.003,0,0.00,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b3c25d811746558ba533739a12f21180-SGI_30_50_30_20_3-dir.shuffled-as.sat05-440,900,71378,71378,0,-1,-1,-1,1.806,1.855,0,0.03,1.96,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b3cf73d0383f781adf09a2192fa03a15-string_compare_safety_cbmc_unwinding_670,2459128,11275587,11275587,0,-1,-1,-1,-1773012639.764,-1773012629.811,0,7.05,1016.08,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b3d4854cd2fe7e9f528a6fe75d727bad-Timetable_C_181_E_34_Cl_12_S_6,111493,360461,283365,348,334,14,38261,54.893,55.181,348,0.25,55.83,339,4696,44,47.707,47.240,0.254,0.000,9,22,9,0,0,0
b3d97188831c8d1d969e8fdaf64c9358-gus-md5-15,69695,226528,226528,0,-1,-1,-1,5.272,5.429,0,0.18,5.92,0,10164,27,4.216,4.211,0.000,0.000,0,1,0,0,0,0
b3de1f4bb0d27d5b0a2514a713c96e1d-IBM_FV_2004_rule_batch_23_SAT_dat.k90,186606,742857,742857,0,-1,-1,-1,159.818,160.246,0,0.40,161.74,0,16141,288,146.833,146.129,0.000,0.000,0,65,0,0,0,0
b3f22158b6a1ed42895118979f33da2b-rsdecoder6.dimacs.filtered,238290,501110,501110,0,-1,-1,-1,14.358,14.761,0,0.55,15.86,0,11432,154,9.413,8.937,0.000,0.000,0,36,0,0,0,0
b40b45805104e59a2463c9b471c103ba-g2-hwmcc15deep-6s341r-k16,296616,878392,878392,0,-1,-1,-1,318.899,319.462,0,0.64,321.55,0,11,9,284.220,281.094,0.000,0.000,0,4,0,0,0,0
b4187ba4c8039dfb2ada3f97274f6a1a-rbsat-v1150c84314g1,1150,84314,84314,0,-1,-1,-1,1.698,1.736,0,0.03,1.86,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b418ff1175e0b727ac09053fdec0f7a2-hsat_vc11935,179181,485058,483214,1,0,1,771,69.663,69.924,1,0.31,70.92,0,14351,164,67.071,66.572,0.039,0.000,1,45,1,0,0,0
b41e7f58fd162f01ccb9ebede4e74f03-ferry10u.shuffled-as.sat03-379,2883,19010,19010,0,-1,-1,-1,1.678,1.705,0,0.03,1.75,0,0,51,1.086,1.081,0.000,0.000,0,11,0,0,0,0
b4282b4c2b0b243155cc5086eff654cf-bob12m09-opt,51144,152443,152443,0,-1,-1,-1,9.033,9.115,0,0.09,9.37,0,65,26,6.350,6.130,0.000,0.000,0,6,0,0,0,0
b4457e1a0929d236a86db88d22e5a31c-53-131220,31623,816704,816704,0,-1,-1,-1,8.751,9.315,0,0.40,10.79,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b45b8fafbf1fad3e947c662b39dc7418-SAT_instance_N=43,14960,47690,47690,0,-1,-1,-1,0.197,0.219,0,0.03,0.30,0,1638,4,0.056,0.054,0.000,0.000,0,1,0,0,0,0
b45c330de5e628bc623a52c4c6555445-mulhs064,75480,226051,226051,0,-1,-1,-1,2.065,2.180,0,0.14,2.63,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b468577fb9bb05da34532fff619bcaad-jgiraldezlevy.2200.9086.08.40.28,2200,9015,9015,0,-1,-1,-1,0.571,0.577,0,0.01,0.61,0,0,6,0.054,0.047,0.000,0.000,0,1,0,0,0,0
b46dcd6e740edf4ff5caa7b86d13616f-prime2209-68,82212,229772,229772,0,-1,-1,-1,2.536,2.645,0,0.16,3.06,0,68,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b47f8c7b20354eba57bc28fee009a803-course_flat_0.12_2018_3,2268069,3373598,3373598,0,-1,-1,-1,-1773012690.037,-1773012687.542,0,2.27,1004.74,0,0,4,402.655,400.609,0.000,0.000,0,1,0,0,0,0
b488a726f41c3263fe70633de1c7d12e-cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19-sc2018,39547,128135,128135,0,-1,-1,-1,0.547,0.619,0,0.08,0.87,0,0,4712,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b490a60b9ea725b478b7db33b5214a92-genurq15Sat.shuffled-as.sat03-1505,890,4082,4082,0,-1,-1,-1,0.003,0.007,0,0.01,0.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b4a4418b8d0dfc1a33b1be87f13d0609-pbl-00200.shuffled-as.sat05-1319.shuffled-as.sat05-1319,725,22681,22681,0,-1,-1,-1,0.393,0.444,0,0.03,0.52,0,0,1,0.007,0.005,0.000,0.000,0,1,0,0,0,0
b4a9d8e472f004a93122f17280617101-lksat-n2000-m6840-k3-l4-s597665846.used-as.sat04-917,2000,6583,6583,0,-1,-1,-1,0.037,0.045,0,0.01,0.06,0,3,84,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b4b9323552ae25a3962b3dbaedc62e1e-50bit.dimacs,1652,33258,33258,0,-1,-1,-1,0.027,0.096,0,0.03,0.19,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b4d2dc29c3d639b52b67d2b9655f3633-mp1-rubikcube301,2730,46219,46219,0,-1,-1,-1,2.274,2.300,0,0.03,2.38,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5028686db9bd1073fa09cbd8c805f47-spg_200_316,365895,1919309,1919309,0,-1,-1,-1,3.211,4.570,0,1.36,9.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b51583e32432c5778c7e3e996c3bfeba-sqrt_ineq_3.c,132259,638277,638277,0,-1,-1,-1,27.969,28.321,0,0.36,29.58,0,3184,49,22.685,22.582,0.000,0.000,0,14,0,0,0,0
b517f331c730ace7fb2778d42ae86f06-64bits_13.dimacs,1152,29555,29555,0,-1,-1,-1,0.025,0.083,0,0.03,0.17,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b51ebbe57d4077a5fa43018ff3920588-20-100-frag12-53_sat,38465,356169,356169,0,-1,-1,-1,25.013,25.796,0,0.31,26.82,0,1,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5247278fe70f2a5ec06822a78bce5f0-Steiner-243-45-bce,48600,27468,27468,0,-1,-1,-1,0.372,0.386,0,0.02,0.44,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b52aa29d244bf58f84e742a20dd8bf69-Sz512_15127_4.smt2-cvc4,10429,33874,33874,0,-1,-1,-1,0.145,0.162,0,0.02,0.22,0,1086,17,0.015,0.010,0.000,0.000,0,5,0,0,0,0
b5431f41e3264c64508c30da215c69c6-mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535,352,2492,2492,0,-1,-1,-1,0.001,0.004,0,0.01,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b55b472a43a2daa68378ac8cbc4c2fb4-6s153,58951,165352,165352,0,-1,-1,-1,7.393,7.490,0,0.11,7.84,0,41,26,3.839,3.564,0.000,0.000,0,14,0,0,0,0
b56937cdb4cfd8a7b4a27afe68602acf-battleship-17-33-sat,561,4777,4777,0,-1,-1,-1,0.579,0.582,0,0.01,0.61,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b570684f062331483419f3e28ab05b69-ACG-10-5p0,123925,384045,384045,0,-1,-1,-1,16.654,16.894,0,0.32,17.71,0,371,2,6.966,6.836,0.000,0.000,0,1,0,0,0,0
b578728a489073549fadc963981c3bee-manthey_single-ordered-initialized-w20-b8,2560,15716,15716,0,-1,-1,-1,0.009,0.018,0,0.01,0.04,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b58f64784154e9231e1006915b310f30-Urquhart-s3-b2.shuffled,44,398,398,0,-1,-1,-1,0.000,0.001,0,0.02,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5916fcddc9b1e992383d861bdd7829e-php-014-014.shuffled-as.sat05-1159,196,1288,1288,0,-1,-1,-1,0.008,0.009,0,0.00,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5918527193a774988719a61f5470775-fdmus_b20_349,4014,10969,10969,0,-1,-1,-1,0.141,0.146,0,0.01,0.17,0,1,1,0.029,0.023,0.000,0.000,0,1,0,0,0,0
b5997123626c2d12fa7e2ef8972d38e4-smtlib-qfbv-aigs-bin_eventlogadm_vc331235-tseitin,427400,1215691,1215691,0,-1,-1,-1,241.540,242.175,0,0.76,244.71,0,5,16,207.317,203.887,0.000,0.000,0,8,0,0,0,0
b5a08d7466b116c1117e6837c380f88a-iso-ukn009.shuffled-as.sat05-3632,3184,5257,5257,0,-1,-1,-1,0.441,0.448,0,0.03,0.46,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5a4679f784c762bdaec484352c454f4-sgen1-unsat-103-100.cnf.mis-78.debugged,8217,15873,15873,0,-1,-1,-1,0.114,0.122,0,0.01,0.15,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5aaab86d16888ac407029c7440dc8fb-ccp-s10-facto1,290,5330,5330,0,-1,-1,-1,0.155,0.158,0,0.01,0.17,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5ad69530f80d1c9a323491ad4efc169-mp1-blockpuzzle_7x10_s10_free4,5180,402740,402740,0,-1,-1,-1,3.866,4.033,0,0.26,4.66,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5b4ea5ec79a4798ee7188931ceecab1-dead-dnd003.shuffled-as.sat05-3109,468,10283,10283,0,-1,-1,-1,0.038,0.046,0,0.01,0.07,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5c3e33e90f4c95502754c7e2e92a6d2-randomG-B-Mix-n16-d05,390,824,795,1,0,1,10,0.042,0.043,1,0.02,0.05,0,11,10,0.029,0.028,0.001,0.000,1,2,1,0,0,0
b5cab29563ae86ab38829f58a895a180-hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin,163622,488116,488116,0,-1,-1,-1,66.748,66.983,0,0.31,68.42,0,339,20,56.233,54.877,0.000,0.000,0,6,0,0,0,0
b5cb8a191a082b254156f8ff921ff2c0-hcp_CP14_14,47040,178860,178860,0,-1,-1,-1,8.457,8.587,0,0.12,8.97,0,0,2,0.046,0.042,0.000,0.000,0,1,0,0,0,0
b5d34fefe2bcdbc8615b9f3a3bee546a-em_14_7_3_exp,24356,1842536,1842536,0,-1,-1,-1,235.270,236.157,0,0.77,239.32,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b5d9a62d4b2f44b9eb3f6b3e48083ef4-baseballcover14with25_and2positions,3575188,7072998,219656,34,34,0,3431938,518.563,522.815,34,4.24,525.17,32,0,3,449.192,402.549,42.221,0.000,2,1,2,0,0,0
b60d31b452c173492b9f8c74a28c138f-g2-hwmcc15deep-6s188-k46,213938,631033,631033,0,-1,-1,-1,51.320,51.656,0,0.46,53.47,0,32,12,33.649,32.780,0.000,0.000,0,2,0,0,0,0
b61f18124b4fd9993e6d7f81e2c8897c-rbsat-v1150c84314g7,1150,84314,84314,0,-1,-1,-1,1.705,1.763,0,0.04,1.90,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b628043a07c5576dd6cd21c9d73a69e0-fixedbandwidth-eq-37_shuffled,149,606,606,0,-1,-1,-1,0.004,0.006,0,0.00,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b63f00e3eccd98dfa7bae6c4e1e0cdd0-at-least-two-maris-s03-gripper11,9666,62425,62425,0,-1,-1,-1,0.047,0.083,0,0.03,0.18,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b6455805d492bec6e8b3c33f0641e284-01-integer-programming-5-10-100,93547,362222,362222,0,-1,-1,-1,2.566,2.767,0,0.23,3.51,0,9414,111,1.506,0.803,0.000,0.000,0,100,0,0,0,0
b64f7d56f1b369fac6a3bcb1efd784da-Kakuro-easy-126-ext.xml.hg_7,200515,22517329,22281369,170,170,0,110840,107.812,162.294,170,13.53,221.84,169,0,1,7.874,7.591,0.259,0.000,1,0,1,0,0,0
b64fd5133b8560cbe90bf267de4d9e77-qwh.40.544.shuffled-as.sat03-1653,2843,22558,22558,0,-1,-1,-1,0.628,0.642,0,0.02,0.68,0,0,5,0.000,0.000,0.000,0.000,0,1,0,0,0,0
b655faa69774192a80d9e2a2bc602ce4-Kakuro-easy-115-ext.xml.hg_5,171688,24610872,24441208,176,176,0,77616,112.534,172.977,176,14.57,237.43,175,0,1,6.649,6.484,0.142,0.000,1,0,1,0,0,0
b67539fcf963803446a5193ee8480616-sat_prob_143,6811,23233,23233,0,-1,-1,-1,1.503,1.519,0,0.02,1.56,0,614,41,1.411,1.407,0.000,0.000,0,7,0,0,0,0
b675ff0d198a1ddf59de56ac6e98481f-marg3x3.shuffled-as.sat03-1450,33,128,128,0,-1,-1,-1,0.000,0.001,0,0.00,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b676ad852ca0867aef85be90753e5745-bv-term-small-rw_350.smt2,7407,22275,22275,0,-1,-1,-1,0.597,0.618,0,0.01,0.66,0,0,2,0.416,0.403,0.000,0.000,0,2,0,0,0,0
b680dff3be5cb5839d6b54821cd38b41-6s19,31141,90802,90802,0,-1,-1,-1,4.266,4.311,0,0.05,4.50,0,18,6,1.908,1.783,0.000,0.000,0,3,0,0,0,0
b697738cefe9cb2dd62f24653a13b341-EDP3-60000,597850,4571725,4571725,0,-1,-1,-1,181.648,186.129,0,3.11,197.62,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b6a597cf8ee0031341730aaf77ef2fcf-g2-hwmcc15deep-6s161-k18,48224,140104,140104,0,-1,-1,-1,5.076,5.144,0,0.09,5.40,0,267,14,1.788,1.603,0.000,0.000,0,2,0,0,0,0
b6b2cc63c2c7b9fe89a9038dc55a3bf0-gt-040.shuffled-as.sat05-1297,1600,60099,60099,0,-1,-1,-1,0.764,0.817,0,0.05,0.92,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b6c3ea7749821d1afd11377c5631c3d1-gensys-icl002.shuffled-as.sat05-3823,2435,15519,15519,0,-1,-1,-1,0.169,0.197,0,0.02,0.26,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b6d7213b879df4d18f966babd59c876c-UTI-20-10p1,260342,1075121,1075121,0,-1,-1,-1,65.971,66.693,0,0.91,71.10,0,361,2,18.724,18.002,0.000,0.000,0,1,0,0,0,0
b6f07dc068c57d63095fc1097161cd1c-tseitingrid6x155_shuffled,1860,7440,7440,0,-1,-1,-1,0.005,0.012,0,0.02,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b6fee10cb9e4834fab599f6e9a25620c-ae_rphp075_04,9325,21982,21982,0,-1,-1,-1,0.331,0.346,0,0.02,0.39,0,0,1,0.044,0.029,0.000,0.000,0,1,0,0,0,0
b70b07489391f3e323d29718ad2d61db-homer09.shuffled,270,1920,1920,0,-1,-1,-1,0.011,0.012,0,0.01,0.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b71310d81f17312ecd887797456b0fb7-49-133045,31826,827565,827565,0,-1,-1,-1,9.136,9.821,0,0.53,11.48,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b72179b73f013a009f4bb68c4bf31c8b-Kakuro-easy-104-ext.xml.hg_6,148814,15042518,14871134,148,148,0,79624,79.022,115.676,148,9.36,156.66,147,0,1,5.905,5.679,0.207,0.000,1,0,1,0,0,0
b73278a43b8e509f8c2300575e5b5022-AProVE09-08,8564,28667,28667,0,-1,-1,-1,0.650,0.668,0,0.02,0.73,0,886,7,0.528,0.522,0.000,0.000,0,3,0,0,0,0
b734f5cf350b4ffe94d0b26e9b16d170-crafted_n12_d6_c3_num30,42048,8570096,8570096,0,-1,-1,-1,829.346,833.492,0,3.73,848.85,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b73eaff48c4b517d1fcb1ff4a9aaebb0-MD5-27-4,7965,59536,59536,0,-1,-1,-1,0.030,0.069,0,0.04,0.19,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b751565ec0257a4cae953f959e4d46b7-crafted_n10_d6_c3_num11,32704,6478152,6478152,0,-1,-1,-1,630.758,634.425,0,2.54,645.88,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b75fa7eb16af7691471a7e99c673f2e9-sncf_model_ixl_bmc_depth_10,1575063,3868668,3868668,0,-1,-1,-1,-1773012764.901,-1773012762.255,0,3.66,1005.45,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b76b9699c2deb74dd9b4a99a05179acd-hitag2-8-60-0-0xdcdbc8bf368ee73-37,2295,30422,30422,0,-1,-1,-1,0.017,0.056,0,0.04,0.13,0,0,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b7770ebc4d821c53130da4183a3dae50-preimage_80r_491m_160h_seed_391,56108,181062,181062,0,-1,-1,-1,1.970,2.078,0,0.13,2.43,0,9056,48,1.199,1.128,0.000,0.000,0,9,0,0,0,0
b78ff69c1ca339649137be8961aec96c-AProVE09-01,81870,141579,141579,0,-1,-1,-1,43.940,44.017,0,0.13,44.36,0,1810,126,38.689,38.440,0.000,0.000,0,21,0,0,0,0
b7b244c2946ce36a0b72ba2bea8a7ebd-par32-2-c.shuffled-as.sat03-1533,1303,5206,5206,0,-1,-1,-1,0.004,0.012,0,0.01,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b7db3c11a75d5f6370fc3fadcfe270d5-QG7a-gensys-icl004.sat05-3825.reshuffled-07,2401,15449,15449,0,-1,-1,-1,0.190,0.222,0,0.07,0.28,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b7df8585b4695869fa6f857adb940897-mod4block_2vars_8gates_u2_autoenc,383,50551,50551,0,-1,-1,-1,0.107,0.157,0,0.05,0.28,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b7eff8e18bcc8d6a4688491ee81f3eb5-hitag2-10-60-0-0xa360966c6eb75c4-62,2249,29740,29740,0,-1,-1,-1,0.017,0.046,0,0.03,0.11,0,2,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b7f30726f549bf71492647d7e386c1f3-lang23.cnf.gz.CP3-cnfmiter,171558,684664,684664,0,-1,-1,-1,-1773012773.800,-1773012773.365,0,0.36,1002.69,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b81354aa26f0e3ea2ae1fdfd155954df-EDP3-80000,820124,6291056,6291056,0,-1,-1,-1,235.713,243.343,0,6.27,258.19,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b8143c9dd3b3dd3d141ec816b0fa0760-QG7a-gensys-brn004.sat05-3669.reshuffled-07,2435,15512,15512,0,-1,-1,-1,0.167,0.195,0,0.02,0.24,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
b8157b976385c78659b8a48c9fce1c3f-mp1-ps_5000_21250_3_0_0.7_0_1.45_2,5000,20737,20737,0,-1,-1,-1,4.249,4.264,0,0.02,4.31,0,2,92,2.503,2.482,0.000,0.000,0,16,0,0,0,0
b81597e002611310ed4ef50e7a089d4e-g2-T141.1.0,2111677,7703815,7703815,0,-1,-1,-1,-1773012818.476,-1773012811.139,0,10.75,1010.99,0,618,66,905.278,899.246,0.000,0.000,0,33,0,0,0,0
b8322792935eab432e7696e2ca298ff3-gensys-ukn008.shuffled-as.sat05-3351,1356,17144,17144,0,-1,-1,-1,0.032,0.123,0,0.02,0.26,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
