Filename,exit_code,real_time,solve_real_time,SAT_verified
08fd5d81bf1af056edf0f4d1778f0834-AProVE09-03,10,0.47,0.46,0,0.47
0900255c001ced2b14a6cadc0403967e-mrpp_8x8#24_14,10,15.87,15.86,0,15.87
090f37bba39891c7cf3bed2ace26ca92-rbsat-v945c61409gyes2,10,109.38,109.37,0,109.38
0928111a3d5d5ce05dffb83cb5982eba-Steiner-9-5-bce,20,0.01,0.00,0,0.01
0949ba00fc83c074bb2db981a543756f-blocks-blocks-36-0.160-NOTKNOWN,10,203.52,203.33,0,203.52
0951acc41424bb9c0847f6077acf20c4-eqbpdtlf18sparcl18,0,5000.02,5000.00,0,5000.02
095c4cfbf18326c010e9e5d8ae652970-fdmus_b15_296,20,0.05,0.05,0,0.05
095e78b37897df838f5137b24aa59ed6-marg3x5.shuffled-as.sat03-1452,20,3.21,3.21,0,3.21
09637d3bd641b4d733666a862e8918ea-mrpp_8x8#20_14,10,10.76,10.75,0,10.76
096e485489025895cdc59887baafa08b-test_v7_r17_vr5_c1_s25451.smt2-cvc4,0,5000.15,5000.01,0,5000.15
096f0ffbc2aa6f0e1fc7876a99e99bc5-phnf-size10-exclusive-equilarge_l2.used-as.sat04-894.sat05-4188.reshuffled-07,0,5000.06,5000.02,0,5000.06
0973e4a7d566ff12e7316cf0304ac1f4-genurq25Sat.shuffled-as.sat03-1507,10,0.12,0.11,0,0.12
0995a4bc27c94bca1d53bf83de369fd0-T93.2.0,20,518.23,517.93,0,518.23
09991a55c8e3c8ec7966a0105a76d6e1-manol-pipe-c10nidw,20,187.98,187.95,0,187.98
099a345f923579d745e491b29c7da949-fclqcolor-14-09-12.shuffled-as.sat05-1284,0,5000.03,5000.02,0,5000.03
09a58f93975cf27590153ceb26fb1ad6-Schur_161_5_d43,20,171.45,171.44,0,171.45
09acbe0cb8dad715ae4ff3cbade44d76-Mat323.shuffled,0,5000.04,5000.01,0,5000.04
09d8544494e54bc756438e69567b4ba7-mp1-klieber2017s-0300-034-t12,10,54.62,54.62,0,54.62
09dcc6149a23787a3aa96af8825bda60-test_v7_r7_vr10_c1_s32506.smt2-cvc4,10,362.73,362.67,0,362.73
09df54b3d75b42dbd0020c6b60a68fc6-shuffling-1-s1931574585-of-bench-sat04-328.used-as.sat04-449,20,14.78,14.77,0,14.78
09e6779ba720bc9c22bae55653614d53-crafted_n11_d6_c3_num4,20,108.44,108.40,0,108.44
09ea7a837fa92ee285890f2187fcff0a-countbitsarray32_32,0,5000.01,5000.00,0,5000.01
09ed4d881b6dd70d30f59217573369f1-modgen-n200-m90860q08c40-21438,20,0.03,0.02,0,0.03
09f3078602566bbeb02821503e5d2554-modgen-n200-m90860q08c40-14424,20,10.59,10.59,0,10.59
09f4f1e3047315b5ef2690fffb7ccf7a-ssAES_4-4-4_round_7-10_faultAt_7_fault_injections_2_seed_1564286498,0,5000.03,5000.01,0,5000.03
09fb57fff97fc30b723f91d1c80965a6-E03N17,20,2.82,2.81,0,2.82
0a015b7f4b4ec96e881f2f5f5e55265c-strips-gripper-18t35.shuffled-as.sat05-1147,10,24.88,24.87,0,24.88
0a034addb32ccb4363177fd5d0ba947e-VanDerWaerden_2-3-19_349,0,5000.05,5000.03,0,5000.05
0a1043b4f34db8a3de2aef9e4a82a34b-instance_n3_i3_pp,10,0.01,0.01,0,0.01
0a11a3dcc342fba24aeda274ad56d478-crafted_n11_d6_c4_num19,20,101.70,101.61,0,101.70
0a27d1f7ff9fae1edf7f460f4fe70886-phnf-size10-exclusive-equilarge_l1.used-as.sat04-893.sat05-4187.reshuffled-07,0,5000.06,5000.02,0,5000.06
0a3eb47ad5266860241a8ff5d37f62bd-k2fix_gr_2pin_w9.shuffled-as.sat03-438,20,56.80,56.78,0,56.80
0a4b9ce30540d2103d65e44994d206a5-pyhala-braun-sat-40-4-03.shuffled-as.sat03-1541,10,55.70,55.68,0,55.70
0a501c751f0483da0e9266753659ed6c-ctl_4291_567_5_unsat_pre,0,5000.01,5000.00,0,5000.01
0a5ae0d5af40b6d41f8be446811aa796-mp1-blockpuzzle_8x8_s1_free4,20,858.96,858.95,0,858.96
0a5afa615f6f27d7ec4d43d3c655a8af-cnt07.shuffled,10,0.08,0.08,0,0.08
0a60caf64b5ae6fdebacc9521c5ee731-udiv48prop,20,2715.42,2715.41,0,2715.42
0a6722970ab81da486ca8c79b85f6c59-hwb-n20-03-S1899964371.shuffled-as.sat03-1609,20,3.38,3.37,0,3.38
0a7141f90e7beb369505bda957d830aa-Urquhart-s5-b7.shuffled,0,5000.01,5000.00,0,5000.01
0a7555a2a68abdd45b80a8db1a919a6a-ferry10_v01a.renamed-as.sat05-3993,10,0.01,0.01,0,0.01
0a7c533c247dac95d79cc0ff3cd0fb9f-rphp4_100_shuffled,20,1735.66,1735.65,0,1735.66
0a7f0ceb23af7028dc9a46f3da3bb027-maxor032,20,1.90,1.89,0,1.90
0a819f7ad46f70de5a184784da303f5e-VanDerWaerden_pd_2-3-21_399,10,55.32,55.31,0,55.32
0a81c16b871ab1a63046cc99041f4e47-a_rphp045_05,20,2527.66,2527.65,0,2527.66
0a910e1ca5b222324dc3ac8f03d6414d-62bits_11.dimacs,0,5000.02,5000.00,0,5000.02
0a919af45246c91929e92c301d6d9529-5col180_15_2.shuffled,0,5000.02,5000.00,0,5000.02
0aab775f1790819177fb1851d9316efd-pb_300_04_lb_06,20,38.70,38.66,0,38.70
0ab9ff4d0e75a279522d77671cdcb09c-rbsat-v2100c215164gyes4,0,5000.03,5000.00,0,5000.03
0ac5ff376b826f68d384ba05a1d00de0-sokoban-p20.sas.cr.33,0,5000.04,5000.01,0,5000.04
0acb650946685281a796dcada88f8cfd-SGI_30_60_25_40_2-dir.shuffled-as.sat03-120,20,1096.72,1096.72,0,1096.72
0acbab472c9386683c07f7a3ec214be3-9pipe_k,20,434.16,434.14,0,434.16
0acbeae513e3d822dbf5e5fc72a03455-sokoban-p20.sas.cr.39,0,5000.09,5000.03,0,5000.09
0ae917c2e0c1d39cbe411c29b2f5ff08-dislog_a14_x14_n24,0,5000.01,5000.00,0,5000.01
0aea4286a11d91ee8fa356d5db046373-gus-md5-08,20,95.49,95.47,0,95.49
0afdeb9b0b98e31fa0e9271a6706d8fb-gripper13u.shuffled-as.sat03-395,20,377.24,377.23,0,377.24
0b0c7b96b04f9fee0120df9eb8add851-shuffling-1-s716603489-of-bench-sat04-317.used-as.sat04-460,10,78.39,78.37,0,78.39
0b1041a1e55af6f3d2c63462a7400bd2-fermat-907547022132073,10,1531.53,1531.52,0,1531.53
0b13f286a2068bae1cc6034fb38f1503-ndist.b.26986,10,0.41,0.30,0,0.41
0b2011ed2094d1ed7eafb7615c484e5e-tseitingrid7x200_shuffled,0,5000.06,5000.04,0,5000.06
0b22aa567ddfa8d702378b76167c9195-partial-5-17-s,10,370.31,370.28,0,370.31
0b2619b4f0508bd2c53b2d1122825cc4-longmult6,20,0.09,0.09,0,0.09
0b289d226ccc2a1798af1006ae7d9c28-pb_400_09_lb_05,10,30.95,30.90,0,30.95
0b2d1228c056ad88a69e5464b0b05669-mrpp_8x8#22_20,10,22.95,22.94,0,22.95
0b311dd23febc7f287a8a6f42d211779-een-pico-prop05-50,20,2.67,2.66,0,2.67
0b348eb6b61e4f0026437fda402c9b62-vlsat2_16676_1598591.dimacs,10,79.15,79.12,0,79.15
0b4421f6aac81e2dbc87c5b5ddae6511-52bits_12.dimacs,10,4806.76,4806.75,0,4806.76
0b4a57d8dab789e2476be5b1ac680eeb-sat-grid-pbl-0070.sat05-1334.reshuffled-07,10,0.03,0.03,0,0.03
0b588a6e45c73bce7c7fed2bf2415c22-phnf-size10-exclusive-equilarge_m3.used-as.sat04-900.sat05-4186.reshuffled-07,0,5000.04,5000.02,0,5000.04
0b60f19be0b62cf337d7240821869488-002-80-12,10,2596.71,2596.69,0,2596.71
0b718ab9c97252d173487b79e0d1101a-ae_rphp095_04,20,1638.52,1638.51,0,1638.52
0b79fd06074d17e8919ae2de094c168b-manthey_single-ordered-initialized-w48-b6,20,203.81,203.80,0,203.81
0b847cc85f4f7e733b2746c6efb02dd8-UR-20-5p1-sc2009,10,216.72,216.69,0,216.72
0b8d274c5bf66683cbdd1238771b31f5-queen8-8-9,10,3.69,3.68,0,3.69
0b9c26a4c70242841fad1868c266dc9c-Eternity-10-05_c18,10,5.74,5.73,0,5.74
0b9f8c85eaff9eed98a0c5cd3189afb7-transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-NOTKNOWN,10,109.50,109.42,0,109.50
0baf01d658e8ba1a73915c2360fd2407-12pipe_bug7_q0,10,84.25,84.17,0,84.25
0bbdb9c15c80e79e8c8059246d7480b3-lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934,10,0.78,0.78,0,0.78
0bc5a5c4dadf09bf4d0409fc04be2337-mp1-9_9,10,275.41,275.40,0,275.41
0bd2c7b1f17c160b40be0ddd2846e1e3-driverlog2_ks99i.shuffled-as.sat05-4019,10,0.04,0.04,0,0.04
0be7677e00434b17e9e35104d290f600-gensys-ukn002.shuffled-as.sat05-3842,20,175.71,175.70,0,175.71
0bf65687de95c5b3a3b8937b2c174bc4-frg1mul.miter.used-as.sat04-331,20,10.01,10.01,0,10.01
0bf9efd9be951c0acc5b43ec9adc5002-mp1-24.6,0,5000.07,5000.05,0,5000.07
0c2aa8574a42ef635b8878d6e193d142-crafted_n12_d6_c3_num19,20,209.63,209.57,0,209.63
0c352077e8e6ace62272ab13b1ca623c-Urquhart-s5-b3.shuffled-as.sat03-1572,0,5000.01,5000.00,0,5000.01
0c3d709ab7576354e69ad01dfab14cdb-php-018-018.shuffled-as.sat05-1161,10,0.05,0.05,0,0.05
0c3f1f7994db2452d505333684d3ccd7-frb53-24-2.used-as.sat04-888,0,5000.10,5000.08,0,5000.10
0c40255fc17d99908bda16373de5ada3-289-sat-6x9,10,0.02,0.02,0,0.02
0c4355730d11bb18582d00f7266fdf27-puzzle34_unsat,20,3676.71,3676.70,0,3676.71
0c4374d74eec3995417843b26034894f-pop96_shuffled,20,16.43,16.41,0,16.43
0c5733ee64d8332774e268862ec16132-fdmus_b22_355,20,0.04,0.03,0,0.04
0c58a98348cf101f179847469c649c1b-connm-ue-csp-sat-n600-d0.02-s1676244754.shuffled-as.sat05-535,20,80.23,80.23,0,80.23
0c60cae1d0bd8a26f87a3aab7077e0d8-modgen-n200-m90860q08c40-16597,10,9.53,9.53,0,9.53
0c73ba1c522d042dc9d2688f5896650c-shift1add.15982,20,330.99,330.97,0,330.99
0c75119940f87f2bc1dc3f53aeedc02b-20-100-lambda100-89_sat,10,476.68,476.67,0,476.68
0c7e74a3efcd698000f761accd506ac1-rand_net70-40-1.shuffled,20,0.03,0.02,0,0.03
0c945ea640ceb4c2f80463f7930ccb89-bart19.shuffled,10,0.01,0.01,0,0.01
0c9bcbc815cf0f109b7aeef3fbffc42d-par32-2.shuffled-as.sat03-1534,10,1905.17,1905.16,0,1905.17
0cab9100cdd8505069301d658d085899-AProVE07-01,20,2636.49,2636.48,0,2636.49
0cb3538f0197f24fc57d79913b0531d9-VanDerWaerden_pd_2-3-18_313,20,5.70,5.70,0,5.70
0cbe117e0149223a332679d6c206273e-srhd-sgi-m27-q255-n25-p15-s2076598,10,0.09,0.09,0,0.09
0cbf8baaec52ee50ccac930d237689af-UTI-10-5t1,10,1.54,1.52,0,1.54
0cca2c91974f5ad8064965cd97bcea74-SAT_dat.k35-31_2_rule_2,20,614.30,614.28,0,614.30
0ccbe90c246f198ecab671c9e5e8cf52-rnd-v25-e81-k8,20,874.89,874.87,0,874.89
0ccc2718c8a88220ddc024a435c39ab9-LABS_n071_goal001,20,2171.74,2171.72,0,2171.74
0cd03d3b393ee74468e3a7764bf113da-rnd-v25-e67-k8,20,2949.69,2949.67,0,2949.69
0cdc3028845a704c1ed287ce5dbe8a76-f7nidw,20,37.66,37.64,0,37.66
0cde4f22de8c11325ceadc0a1f87f161-hid-uns-enc-6-1-0-0-0-0-30547,20,91.13,91.13,0,91.13
0ce6a24a8c017370b5be13b2830ec3e0-pmg-14-UNSAT.sat05-3942.reshuffled-07,0,5000.01,5000.00,0,5000.01
0ce80a3905fd38cb9566e38daee8c333-T77.2.0,20,442.34,442.10,0,442.34
0cfd3165c1106756944f6634c3c1296d-g2-T108.2.1,0,5000.80,5000.07,0,5000.80
0cfe9c90d3a51435a5e4dba7634b882f-g2-ak128boothbg2msisc,10,0.85,0.68,0,0.85
0d16634437519c6d2e1ae0cf82145e07-connm-ue-csp-sat-n1200-d-0.04-s706145924.used-as.sat04-971,10,897.88,897.86,0,897.88
0d209cb420326994f9c4898eb10228ab-008-80-8,10,534.84,534.82,0,534.84
0d32d1684e3bf275566925e996ee525b-ibm-2002-04r-k80,10,6.91,6.89,0,6.91
0d33965e0c0dbea122c1f56b4f3108f2-mm-2x2-5-5-sb.1.shuffled-as.sat03-1498,20,0.12,0.12,0,0.12
0d33d876dda3913196d9778357982038-6s139,20,4.33,3.97,0,4.33
0d3bdfd1b4eb3fb16eeb2d8437db66a2-mod2-rand3bip-sat-260-3.shuffled-as.sat05-2235,10,175.39,175.38,0,175.39
0d469f1798ea769cf279c9ae32fda704-ferry8_v01a.shuffled-as.sat05-4073,10,0.03,0.02,0,0.03
0d4b99f6d05c9e993ea8655d355fa3b3-vlsat2_112_4223,0,5000.08,5000.02,0,5000.08
0d69ebe07952e551d249d8b9c9e87c08-sted1_0x1e3-200,0,5000.02,5000.00,0,5000.02
0d6d8b5df5df77f1feaacc1fb58ebf9d-crafted_n10_d6_c2_num6,20,53.23,53.20,0,53.23
0d7f17f04ed073a8ea39e72783186cdb-49-132779,10,818.96,818.92,0,818.96
0d7f91b51774f9a28a5a86125f47676d-s105-100,0,5000.05,5000.04,0,5000.05
0d886285bf78d66222e878a7b85f7f37-sted1_0x0-380-sc2018,0,5000.02,5000.00,0,5000.02
0d9fd2c25b5d342a4ba81b61adff4cb8-gensys-brn004.shuffled-as.sat05-2748,10,0.07,0.07,0,0.07
0da849f5097d0c475845da04445a2182-sat_prob_63,0,5000.02,5000.00,0,5000.02
0dba42843f43e4bbff9c41939eabf06d-SGI_30_70_25_50_7-log.shuffled-as.sat03-162,0,5000.01,5000.00,0,5000.01
0dbefa4968becff56e3e821af50d66b5-mm-2x3-6-6-sb.1.shuffled-as.sat03-1502,20,1.10,1.10,0,1.10
0dd29074a3f1ffa57429990b5260d5fe-sokoban-p20.sas.ex.21,0,5000.18,5000.07,0,5000.18
0ddb14f3c94bcd7233ef0c64bc1ffc56-mod2-3cage-unsat-9-18.shuffled-as.sat05-2593,20,65.31,65.30,0,65.31
0ddf53c673ce101b55cc995a357c21f4-mulhs008,20,4.26,4.26,0,4.26
0de14c4ab8783c0417c774e0266d574a-stone-width3chain-nmarkers-20_shuffled,20,3939.43,3939.26,0,3939.43
0de99d1b407af4eda689e2945fa86813-3col180_5_6.shuffled,10,0.19,0.19,0,0.19
0e13290ed42fd04c50249f41b0e127f1-g2-ak128boothdiagoaig,0,5000.08,5000.03,0,5000.08
0e187bcfd6e67f3045edc17b9d9bd0e2-add_01_1000_4.smt2-cvc4,20,7.09,7.09,0,7.09
0e2d6a8d344a5011a262e4709f27860b-10142772393204023fw.shuffled-as.sat03-1661,10,62.23,62.22,0,62.23
0e5473ee6c2085b34c798f23fbebc08e-c9nidw,20,130.37,130.34,0,130.37
0e5a211e7c3d52b6cbede3fef45f4f3a-4pipe_4_ooo,20,11.42,11.42,0,11.42
0e5ffe8651c6d9c3cccc3f6cb72be39a-g2-test_v5_r10_vr10_c1_s21502.smt2-cvc4,20,914.06,914.02,0,914.06
0e775873f4c4bbc81ff92b87dd3e15e8-grid-strips-grid-y-3.045-NOTKNOWN,10,212.04,211.96,0,212.04
0e78e16264efc451d89678ca7728ef09-shuffling-1-s1722048485-of-bench-sat04-437.used-as.sat04-576,20,3.37,3.37,0,3.37
0e820229802d400529e31e5d6d01f283-too_large_gr_rcs_w9.shuffled,10,0.10,0.09,0,0.10
0e95945de777e522ea509512bb49b4d4-4col240_9_2.shuffled,10,1316.19,1316.18,0,1316.19
0e9f0315dd6f93a2613812dfbfcfffa9-modgen-n200-m90860q08c40-18788,10,8.25,8.24,0,8.25
0ea326438968cc2d842332621db90b31-traffic_r_sat,10,14.24,14.16,0,14.24
0ebaafc398c713a7ba8f8a231843fade-phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07,20,2588.49,2588.45,0,2588.49
0ede0472f02605ec291fd09b161a99bb-g2-T169.1.0,10,116.02,115.70,0,116.02
0ee4def0195e56978cdeb908942096ba-mm-2x3-6-6-s.1.shuffled-as.sat03-1501,20,51.58,51.58,0,51.58
0ef68fc7aa6f2bc7fb74ada9d865da06-depots1_v01a.shuffled-as.sat05-4013,10,0.00,0.00,0,0.00
0efa07e7b6206471a0c15605edab6faf-SGI_30_40_30_20_2-log.shuffled-as.sat03-105,0,5000.02,5000.02,0,5000.02
0f2485d8cdb1178561229aac4b7d9c7a-prime2209-90,10,1.63,1.62,0,1.63
0f27eae382e7dcd8fd956ab914083a29-AProVE11-12,10,0.90,0.89,0,0.90
0f371692924016392c7035ec4dd58ffc-shuffling-1-s147121172-of-bench-sat04-433.used-as.sat04-572,20,303.50,303.47,0,303.50
0f4576a6e7399336e11f0828d32263dd-3col100_5_1.shuffled,10,0.03,0.03,0,0.03
0f46a676eab0d62b0b59356cb39e22ae-grain-55-80-0s0-seed-125-45-init-40,20,217.42,217.41,0,217.42
0f4911e1180b80b45e9db7ec5e73eb66-hcp_CP16_16,10,396.66,396.64,0,396.66
0f58a7071d2f55a22c5aa62c42e26675-mp1-21.3,10,189.96,189.95,0,189.96
0f5921fb01e9157f405741b6d0a276d2-g2-hwmcc15deep-bobpcihm-k33,0,5000.05,5000.01,0,5000.05
0f720de29e385918ebecb8847ace5947-rbsat-v2640c305320g6,0,5000.05,5000.02,0,5000.05
0f756b788718d677f0fc3f0fa0989498-iso-brn008.shuffled-as.sat05-2702,10,0.13,0.12,0,0.13
0f7bae0c7c3563946e2a132509677b01-ibm-2002-24r3-k100,20,21.86,21.85,0,21.86
0f877a1f984f35fdfdce011cb7152123-bvurem_20.smt2,0,5000.03,5000.02,0,5000.03
0fa28db92de1b06953c018451455d746-unsat-pbl-00150.sat05-1328.reshuffled-07,20,0.49,0.48,0,0.49
0fa8623240b5c14c1308f863a6dc88ab-urqh1c5x5.shuffled-as.sat03-1468.cnf.mis-103.debugged,0,5000.01,5000.00,0,5000.01
0fa9521ff633b27be11525a7b0f7d8b6-jgiraldezlevy.2200.9086.08.40.41,10,14.60,14.59,0,14.60
0ff0fc8ef80d32742d38231869d5d244-59-131147,10,2693.97,2693.94,0,2693.97
0ff3de964d342de828b09a544fb51f55-minand128,20,8.32,8.31,0,8.32
10006cfd243f7851022bc69250862357-aaai10-planning-ipc5-pipesworld-18-step16,10,74.10,74.06,0,74.10
1001a2a87617b59d50cc24f324533090-ca016.shuffled,20,0.02,0.02,0,0.02
1002bdd7ae2f89a9b5ad92580438d1ab-Schur_161_5_d39,0,5000.01,5000.00,0,5000.01
1005eec69abcc300e1c0d22bd08ad143-total-10-13-u,20,99.08,99.07,0,99.08
101c1853d834751cb1abda03f4477f9e-eqbpwtrc10spctbk10,20,333.62,333.62,0,333.62
10253f0a4b37654146aaf73a9fbbd929-complete-500-0.1-15-98765432150015,10,0.09,0.08,0,0.09
102ddb414ef5a0f8cf06f168df8f271a-Timetable_C_151_E_34_Cl_10_S_4,0,5000.04,5000.01,0,5000.04
106e3f289d291c78860ae6485a0ce2c0-mp1-klieber2017s-1200-024-eq,20,77.03,77.03,0,77.03
106e5cdfbb722dda0d795c087a13d9c6-ndist.b.20499,10,0.32,0.24,0,0.32
107deb612f9f837acc53383e522196ae-frb56-25-1.used-as.sat04-889,0,5000.03,5000.02,0,5000.03
107e43f3e7616bc80201d3694a7fba14-sgen1-unsat-85-100,20,4217.08,4217.07,0,4217.08
10917fe3e9a9bf09dde447549df769a2-pb_300_04_lb_05,20,28.18,28.15,0,28.18
1094358cc79c387e172b2a82559faf65-ccp-s5-facto2,20,22.98,22.98,0,22.98
10a553afab3c4406968b1f6b3abfcfcd-gensys-brn100.shuffled-as.sat05-3765,10,1.19,1.18,0,1.19
10aca82b7b9798a9a088f4df2c324d1d-cruxmiter29seed9,20,3152.32,3152.32,0,3152.32
10b036e863831522bb13cd88398a1b48-gensys-icl003.shuffled-as.sat05-3129,20,5.17,5.17,0,5.17
10b246af85ac9f0a525e5d50fab31d2a-satellite3_v01a.shuffled-as.sat05-4056,10,0.03,0.02,0,0.03
10b350de2bd98589f455af8ae8f7d398-12pipe_bug4_q0,10,7.41,7.13,0,7.41
10b460a4da6a4e199e946788a374032b-HCP-470-60,10,2339.50,2339.47,0,2339.50
10b717c427c2a09999ed71c8762892a7-slp-synthesis-aes-bottom13-sc2011,20,17.81,17.81,0,17.81
10ba9784d4f44ff18d81b0bf41becd5f-sha1.shuffled,0,5000.06,5000.05,0,5000.06
10c4c8bce4651cd5ae01eb7a62c69b95-ex175_18-sc2018,10,1067.80,1067.55,0,1067.80
10eac59a20ab8b94d22d75557b22c364-battleship-24-57-sat,10,1.09,1.09,0,1.09
10f58658725d26a71262cd04f3088a1d-too_large_gr_rcs_w6.shuffled,20,0.14,0.13,0,0.14
10faafc5aaf72ba900b723ba97500c74-001,0,5000.02,5000.00,0,5000.02
1113541da043983ac674e70d62f3aab6-008,0,5000.02,5000.00,0,5000.02
1120bee8e16a37c21c4a7aed604514ae-sgp_5-6-8.shuffled-as.sat05-2669,10,1434.30,1434.28,0,1434.30
115fa7f61704bc12b2373aa471bc434f-Circuit_multiplier24,10,396.35,396.34,0,396.35
11620a549d04bb04d5c9e4f7f24ebbf9-tseitingrid6x180_shuffled,0,5000.06,5000.03,0,5000.06
1165e12b6addad01b491c4616306186c-mulhs016-sc2009,0,5000.03,5000.02,0,5000.03
1167631ff8146da4f3f29b2a4615e5e2-289-sat-6x20,10,0.02,0.02,0,0.02
1169b7c01112d97a6835d259052284ba-driverlog3_v01a.shuffled-as.sat05-4030,10,0.00,0.00,0,0.00
116bae11adddfa555f2e21f8ee678de5-randomG-n17-d05,0,5000.03,5000.02,0,5000.03
116bb79175195fb4f9440086fb9bd61c-mp1-22.1,0,5000.03,5000.01,0,5000.03
116ec46e0e46aa01f5234ab402cd90d2-SGI_30_70_30_60_2-dir.shuffled-as.sat03-185,0,5000.03,5000.02,0,5000.03
117d518680560927b156f4603dc6bbed-cache_10.shuffled,10,7.33,7.30,0,7.33
117e5ce2f2189661c2d693df1593969e-dist6.c-sc2018,20,67.50,67.50,0,67.50
118415e2696075a8a1c5720c1838f1a7-srhd-sgi-m32-q369.75-n30-p30-s25693430,10,0.03,0.02,0,0.03
119fbc4bf0a3d1b60b24bc1bf7e24920-ca064.shuffled,20,0.03,0.03,0,0.03
11a42df04104fd8d295bad95caa0066b-mod3block_4vars_12gates_b2_restricted,0,5000.01,5000.00,0,5000.01
11a71cd35c99b9798df956b47ae602dd-alu4mul.miter.used-as.sat04-326,20,28.92,28.92,0,28.92
11ba9953b9ae8475f05de36bfd6ec21f-3col80_5_4.shuffled,10,0.01,0.01,0,0.01
11bcf7c66059e936eb972ef712c13d99-course_flat_0.12_2018_3_5,0,5000.08,5000.00,0,5000.08
11c893b7c37aeb53cdaf5f677dda0b7d-marg3x3add4d1.shuffled-as.sat03-1447,20,0.06,0.05,0,0.06
11cc29a1a68a2c47dcf1dce5bf214af2-64bits_11.dimacs,0,5000.02,5000.00,0,5000.02
11cda83ca0d5328422f779158aa5f795-newton.2.3.i.smt2-stp212,20,3562.48,3562.46,0,3562.48
11d707af1f8831a041a036f1aa3c8d2c-9pipe_q0_k,20,403.03,403.01,0,403.03
11d97071b666335ff8d4e1aee76dd70a-unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07,20,58.09,58.09,0,58.09
11dc105c21aea0a301762c45217add17-simon-s02b-r4b1k1.1,10,23.56,23.55,0,23.56
11dcd55f9d6ce8873cd8150ce5ca6c4e-logistics-rotate-09t6.shuffled-as.sat05-1133,10,3.88,3.86,0,3.88
11e63064d1f1f5a4873ea47ea971494a-mm-2x3-8-8-s.1.shuffled-as.sat03-1503,0,5000.01,5000.00,0,5000.01
11ef5907b3eae3c89e10c65ea370c1f1-modgen-n200-m90860q08c40-1585,10,2.58,2.58,0,2.58
11f170863952f2f95ebb1398d43c20a7-dp09s09.shuffled,10,0.08,0.08,0,0.08
11f42e0d5ec5000614a12daeb322ba49-driverlog6_v01a.renamed-as.sat05-3968,10,0.01,0.00,0,0.01
11f7856b53db9263e48e81a61b0573fd-sted5_0x0-157,10,1470.90,1470.89,0,1470.90
1210821a9e623899534c02b53b189504-4col120_9_2.shuffled,20,129.03,129.02,0,129.03
1221395292eae12cbc0acd35aaa5c0f7-snw_13_8_CCSpreOptpre,20,51.14,51.13,0,51.14
1222285fc41b2fa6ee3aa3cbca6d09b9-li-exam-64.used-as.sat04-302,0,5000.03,5000.00,0,5000.03
1226ff1c8dc34360b183aa2fe75b0ef7-c8bidw,20,73.05,73.03,0,73.05
123c397f55eeae78c45e8d973b8e9dce-rpoc_xits_09_UNSAT,0,5000.25,5000.24,0,5000.25
1257f3a4242cc2439eeea548b387c9f5-sortnet-7-ipc5-h15-unsat,0,5000.08,5000.07,0,5000.08
125b1b687d66d1b60ac2356117fef571-9vliw_m_9stages_iq3_C1_bug8,10,40.28,39.94,0,40.28
125fe063849a753f60f98a174fb6af9f-traffic_r_uc_sat,10,211.53,211.30,0,211.53
126c4744d487fa4d3fe280ff2105e9ea-mod2-rand3bip-sat-230-1.shuffled-as.sat05-2188,10,55.24,55.23,0,55.24
12849382ca195b9de16f98b7435c8a39-prime2209-65,10,1.22,1.21,0,1.22
128a20596924fe6ceb5a61144dcf4253-Robertson-k8,0,5000.01,5000.00,0,5000.01
128b659f4f3d2a59a8186e3b2cfc83cf-mrpp_8x8#22_16,10,28.44,28.43,0,28.44
128fdc03329b57efb97c3cdf6ed7e35d-10pipe_k,20,1280.36,1280.29,0,1280.36
1294a03d87af23b2a11086b92d87cc22-4col180_9_1.shuffled,0,5000.02,5000.01,0,5000.02
12aa3ed1a79232f2a381751f1161ca1f-rand_net50-25-1.shuffled,20,0.01,0.01,0,0.01
12bb20e3ad925897977f85af71db7c94-combined-crypto1-wff-seed-121-wffvars-500-cryptocplx-31-overlap-2,10,1468.06,1468.05,0,1468.06
12d79233413fe38d99a604487d2c3515-170058143,10,27.19,27.19,0,27.19
12d8567ccb0e051cd35cb6a1cd21cd5d-EDP3-13000,10,1386.27,1386.20,0,1386.27
12ebd70c1846efa7337844610e3b209f-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.075-NOTKNOWN,10,116.92,116.86,0,116.92
12ec49b173727f63de149f9bbed384b9-c9b_i,20,5.25,5.25,0,5.25
12fd01409b8fc6ae93ea63612eb5ab18-shuffling-2-s961664232-of-bench-sat04-430.used-as.sat04-707,20,357.23,357.19,0,357.23
13002f51482d0b78e9f98fae1672d99a-aes_64_2_keyfind_1,0,5000.01,5000.00,0,5000.01
132c5c5610be000f972bd4d56fd5b812-ccp-s6-facto2,0,5000.02,5000.01,0,5000.02
1334869a4de372d47c958611390a93a5-58bits_13.dimacs,0,5000.02,5000.00,0,5000.02
1335cf5a529c51c86733b20450a41ac1-p01_lb_05,20,18.70,18.70,0,18.70
1349981bf0b0025492ab5dae1d8647df-edges-072-3-7902777-18,20,2546.61,2546.60,0,2546.61
13538df69c3bc26707750ba55d90c9b0-blocks-blocks-37-1.130-NOTKNOWN,20,631.89,631.76,0,631.89
